   1.18190547 230.60000000 -167.87899778 
   1.18190547 232.80000000 -167.87768141 
   1.18190547 235.00000000 -167.87626911 
   1.23190547 180.00000000 -167.88691766 
   1.23190547 182.20000000 -167.88689450 
   1.23190547 184.40000000 -167.88686310 
   1.23190547 186.60000000 -167.88681391 
   1.23190547 188.80000000 -167.88674536 
   1.23190547 191.00000000 -167.88665399 
   1.23190547 193.20000000 -167.88653849 
   1.23190547 195.40000000 -167.88639699 
   1.23190547 197.60000000 -167.88622775 
   1.23190547 199.80000000 -167.88602898 
   1.23190547 202.00000000 -167.88579868 
   1.23190547 204.20000000 -167.88553404 
   1.23190547 206.40000000 -167.88523160 
   1.23190547 208.60000000 -167.88488786 
   1.23190547 210.80000000 -167.88449948 
   1.23190547 213.00000000 -167.88406280 
   1.23190547 215.20000000 -167.88357364 
   1.23190547 217.40000000 -167.88302771 
   1.23190547 219.60000000 -167.88242083 
   1.23190547 221.80000000 -167.88174909 
   1.23190547 224.00000000 -167.88100832 
   1.23190547 226.20000000 -167.88019407 
   1.23190547 228.40000000 -167.87930188 
   1.23190547 230.60000000 -167.87832746 
   1.23190547 232.80000000 -167.87726641 
   1.23190547 235.00000000 -167.87611444 
   1.28190547 180.00000000 -167.87665331 
   1.28190547 182.20000000 -167.87664235 
   1.28190547 184.40000000 -167.87662752 
   1.28190547 186.60000000 -167.87660735 
   1.28190547 188.80000000 -167.87657762 
   1.28190547 191.00000000 -167.87653576 
   1.28190547 193.20000000 -167.87648088 
   1.28190547 195.40000000 -167.87641155 
   1.28190547 197.60000000 -167.87632608 
   1.28190547 199.80000000 -167.87622249 
   1.28190547 202.00000000 -167.87609831 
   1.28190547 204.20000000 -167.87595057 
   1.28190547 206.40000000 -167.87577604 
   1.28190547 208.60000000 -167.87557123 
   1.28190547 210.80000000 -167.87533252 
   1.28190547 213.00000000 -167.87505616 
   1.28190547 215.20000000 -167.87473806 
   1.28190547 217.40000000 -167.87437379 
   1.28190547 219.60000000 -167.87395872 
   1.28190547 221.80000000 -167.87348782 
   1.28190547 224.00000000 -167.87295614 
   1.28190547 226.20000000 -167.87235896 
   1.28190547 228.40000000 -167.87169126 
   1.28190547 230.60000000 -167.87094767 
   1.28190547 232.80000000 -167.87012326 
   1.28190547 235.00000000 -167.86921343 
   1.33190547 180.00000000 -167.86193591 
   1.33190547 182.20000000 -167.86195729 
   1.33190547 184.40000000 -167.86195806 
   1.33190547 186.60000000 -167.86196012 
   1.33190547 188.80000000 -167.86196651 
   1.33190547 191.00000000 -167.86196971 
   1.33190547 193.20000000 -167.86196996 
   1.33190547 195.40000000 -167.86196588 
   1.33190547 197.60000000 -167.86195581 
   1.33190547 199.80000000 -167.86193787 
   1.33190547 202.00000000 -167.86190981 
   1.33190547 204.20000000 -167.86186878 
   1.33190547 206.40000000 -167.86181166 
   1.33190547 208.60000000 -167.86173512 
   1.33190547 210.80000000 -167.86163539 
   1.33190547 213.00000000 -167.86150826 
   1.33190547 215.20000000 -167.86134899 
   1.33190547 217.40000000 -167.86113648 
   1.33190547 219.60000000 -167.86089648 
   1.33190547 221.80000000 -167.86061078 
   1.33190547 224.00000000 -167.86027296 
   1.33190547 226.20000000 -167.85987749 
   1.33190547 228.40000000 -167.85941873 
   1.33190547 230.60000000 -167.85889111 
   1.33190547 232.80000000 -167.85828874 
   1.33190547 235.00000000 -167.85760570 
   1.38190547 180.00000000 -167.84437661 
   1.38190547 182.20000000 -167.84438756 
   1.38190547 184.40000000 -167.84439585 
   1.38190547 186.60000000 -167.84442537 
   1.38190547 188.80000000 -167.84446223 
   1.38190547 191.00000000 -167.84450566 
   1.38190547 193.20000000 -167.84455521 
   1.38190547 195.40000000 -167.84460991 
   1.38190547 197.60000000 -167.84466848 
   1.38190547 199.80000000 -167.84472921 
   1.38190547 202.00000000 -167.84478997 
   1.38190547 204.20000000 -167.84482793 
   1.38190547 206.40000000 -167.84487852 
   1.38190547 208.60000000 -167.84491986 
   1.38190547 210.80000000 -167.84494778 
   1.38190547 213.00000000 -167.84495813 
   1.38190547 215.20000000 -167.84494607 
   1.38190547 217.40000000 -167.84490645 
   1.38190547 219.60000000 -167.84483377 
   1.38190547 221.80000000 -167.84472259 
   1.38190547 224.00000000 -167.84456731 
   1.38190547 226.20000000 -167.84436175 
   1.38190547 228.40000000 -167.84409948 
   1.38190547 230.60000000 -167.84377406 
   1.38190547 232.80000000 -167.84337871 
   1.38190547 235.00000000 -167.84290689 
   1.43190547 180.00000000 -167.82508297 
   1.43190547 182.20000000 -167.82509490 
   1.43190547 184.40000000 -167.82512217 
   1.43190547 186.60000000 -167.82517887 
   1.43190547 188.80000000 -167.82524587 
   1.43190547 191.00000000 -167.82532559 
   1.43190547 193.20000000 -167.82541982 
   1.43190547 195.40000000 -167.82552863 
   1.43190547 197.60000000 -167.82562419 
   1.43190547 199.80000000 -167.82575583 
   1.43190547 202.00000000 -167.82589768 
   1.43190547 204.20000000 -167.82604598 
   1.43190547 206.40000000 -167.82619788 
   1.43190547 208.60000000 -167.82635007 
   1.43190547 210.80000000 -167.82649852 
   1.43190547 213.00000000 -167.82663884 
   1.43190547 215.20000000 -167.82676608 
   1.43190547 217.40000000 -167.82687477 
   1.43190547 219.60000000 -167.82695920 
   1.43190547 221.80000000 -167.82701321 
   1.43190547 224.00000000 -167.82703039 
   1.43190547 226.20000000 -167.82700417 
   1.43190547 228.40000000 -167.82692749 
   1.43190547 230.60000000 -167.82679261 
   1.43190547 232.80000000 -167.82659198 
   1.43190547 235.00000000 -167.82632971 
   1.48190547 180.00000000 -167.80499349 
   1.48190547 182.20000000 -167.80500335 
   1.48190547 184.40000000 -167.80502790 
   1.48190547 186.60000000 -167.80512110 
   1.48190547 188.80000000 -167.80521008 
   1.48190547 191.00000000 -167.80532163 
   1.48190547 193.20000000 -167.80542437 
   1.48190547 195.40000000 -167.80558106 
   1.48190547 197.60000000 -167.80575926 
   1.48190547 199.80000000 -167.80595708 
   1.48190547 202.00000000 -167.80617302 
   1.48190547 204.20000000 -167.80640521 
   1.48190547 206.40000000 -167.80665114 
   1.48190547 208.60000000 -167.80690788 
   1.48190547 210.80000000 -167.80717173 
   1.48190547 213.00000000 -167.80745976 
   1.48190547 215.20000000 -167.80769848 
   1.48190547 217.40000000 -167.80795431 
   1.48190547 219.60000000 -167.80820421 
   1.48190547 221.80000000 -167.80840525 
   1.48190547 224.00000000 -167.80859765 
   1.48190547 226.20000000 -167.80873997 
   1.48190547 228.40000000 -167.80884029 
   1.48190547 230.60000000 -167.80889373 
   1.48190547 232.80000000 -167.80886353 
   1.48190547 235.00000000 -167.80880452 
   1.53190547 180.00000000 -167.78485101 
   1.53190547 182.20000000 -167.78484770 
   1.53190547 184.40000000 -167.78491190 
   1.53190547 186.60000000 -167.78499495 
   1.53190547 188.80000000 -167.78509980 
   1.53190547 191.00000000 -167.78519447 
   1.53190547 193.20000000 -167.78535594 
   1.53190547 195.40000000 -167.78554554 
   1.53190547 197.60000000 -167.78576281 
   1.53190547 199.80000000 -167.78600673 
   1.53190547 202.00000000 -167.78633035 
   1.53190547 204.20000000 -167.78659751 
   1.53190547 206.40000000 -167.78694325 
   1.53190547 208.60000000 -167.78736830 
   1.53190547 210.80000000 -167.78777291 
   1.53190547 213.00000000 -167.78823721 
   1.53190547 215.20000000 -167.78865317 
   1.53190547 217.40000000 -167.78906463 
   1.53190547 219.60000000 -167.78952155 
   1.53190547 221.80000000 -167.78989803 
   1.53190547 224.00000000 -167.79027096 
   1.53190547 226.20000000 -167.79062426 
   1.53190547 228.40000000 -167.79093788 
   1.53190547 230.60000000 -167.79119676 
   1.53190547 232.80000000 -167.79138305 
   1.53190547 235.00000000 -167.79151758 
   1.58190547 180.00000000 -167.76523921 
   1.58190547 182.20000000 -167.76525642 
   1.58190547 184.40000000 -167.76536474 
   1.58190547 186.60000000 -167.76548681 
   1.58190547 188.80000000 -167.76568514 
   1.58190547 191.00000000 -167.76590241 
   1.58190547 193.20000000 -167.76617561 
   1.58190547 195.40000000 -167.76651118 
   1.58190547 197.60000000 -167.76690894 
   1.58190547 199.80000000 -167.76735434 
   1.58190547 202.00000000 -167.76784231 
   1.58190547 204.20000000 -167.76836672 
   1.58190547 206.40000000 -167.76892162 
   1.58190547 208.60000000 -167.76950074 
   1.58190547 210.80000000 -167.77009706 
   1.58190547 213.00000000 -167.77070318 
   1.58190547 215.20000000 -167.77131143 
   1.58190547 217.40000000 -167.77191411 
   1.58190547 219.60000000 -167.77250387 
   1.58190547 221.80000000 -167.77307351 
   1.58190547 224.00000000 -167.77361582 
   1.58190547 226.20000000 -167.77412346 
   1.58190547 228.40000000 -167.77458869 
   1.58190547 230.60000000 -167.77500310 
   1.58190547 232.80000000 -167.77535855 
